            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2454206.500000000, A.D. 2007-Apr-16 00:00:00.0000,  1.563562133691797E+04,  1.965535058057047E+04, -5.150839398845082E+03,
2454207.500000000, A.D. 2007-Apr-17 00:00:00.0000, -4.470839076141182E+04,  4.032412738416843E+04, -1.848490136672001E+04,
2454208.500000000, A.D. 2007-Apr-18 00:00:00.0000, -4.138640874599652E+04,  7.314067924440809E+04, -2.438435819421458E+04,
2454209.500000000, A.D. 2007-Apr-19 00:00:00.0000, -2.088199428780591E+04,  7.673036013879729E+04, -2.196423159645893E+04,
2454210.500000000, A.D. 2007-Apr-20 00:00:00.0000,  9.372582888589299E+03,  4.163633970832272E+04, -1.049451407704757E+04,
2454211.500000000, A.D. 2007-Apr-21 00:00:00.0000, -4.081434969653808E+04,  2.698969535496272E+04, -1.546803990030065E+04,
2454212.500000000, A.D. 2007-Apr-22 00:00:00.0000, -4.436616330742755E+04,  6.830597367853209E+04, -2.412255042797003E+04,
2454213.500000000, A.D. 2007-Apr-23 00:00:00.0000, -2.642627241549841E+04,  7.855772934502091E+04, -2.341386119343802E+04,
2454214.500000000, A.D. 2007-Apr-24 00:00:00.0000,  3.178252892238656E+03,  5.388427269692608E+04, -1.405592402426856E+04,
2454215.500000000, A.D. 2007-Apr-25 00:00:00.0000, -3.429130552166937E+04,  1.413486867895565E+04, -1.205270149238143E+04,
2454216.500000000, A.D. 2007-Apr-26 00:00:00.0000, -4.620290189863867E+04,  6.284758745852948E+04, -2.353951279788981E+04,
2454217.500000000, A.D. 2007-Apr-27 00:00:00.0000, -3.129997264603452E+04,  7.879257819155081E+04, -2.444422598756332E+04,
2454218.500000000, A.D. 2007-Apr-28 00:00:00.0000, -3.312629428156065E+03,  6.266837287458200E+04, -1.699355378101490E+04,
2454219.500000000, A.D. 2007-Apr-29 00:00:00.0000, -2.187017171825213E+04, -1.350202532613783E+03, -7.190815616467306E+03,
2454220.500000000, A.D. 2007-Apr-30 00:00:00.0000, -4.705576424858878E+04,  5.617043495711611E+04, -2.255741087843136E+04,
2454221.500000000, A.D. 2007-May-01 00:00:00.0000, -3.565365032858565E+04,  7.789621917065636E+04, -2.517664525861070E+04,
2454222.500000000, A.D. 2007-May-02 00:00:00.0000, -9.755204098091997E+03,  6.925800468435415E+04, -1.948512948507676E+04,
2454223.500000000, A.D. 2007-May-03 00:00:00.0000,  1.118846059889445E+04, -7.347247794960953E+03, -9.645545243229149E+02,
2454224.500000000, A.D. 2007-May-04 00:00:00.0000, -4.674525896940751E+04,  4.834148365620905E+04, -2.117881627849168E+04,
2454225.500000000, A.D. 2007-May-05 00:00:00.0000, -3.951571595867482E+04,  7.590153003623223E+04, -2.562437713723763E+04,
2454226.500000000, A.D. 2007-May-06 00:00:00.0000, -1.602529367489855E+04,  7.392420041388449E+04, -2.160889427021184E+04,
2454227.500000000, A.D. 2007-May-07 00:00:00.0000,  1.586891195420540E+04,  2.340408425186772E+04, -6.492310641333317E+03,
2454228.500000000, A.D. 2007-May-08 00:00:00.0000, -4.508588223438042E+04,  3.926698836652759E+04, -1.928389942282521E+04,
2454229.500000000, A.D. 2007-May-09 00:00:00.0000, -4.282276676454600E+04,  7.279574121851657E+04, -2.574728518837037E+04,
2454230.500000000, A.D. 2007-May-10 00:00:00.0000, -2.193951434898427E+04,  7.691864483705169E+04, -2.336523552557542E+04,
2454231.500000000, A.D. 2007-May-11 00:00:00.0000,  1.008001426952778E+04,  4.116800398504169E+04, -1.112747414799805E+04,
2454232.500000000, A.D. 2007-May-12 00:00:00.0000, -4.158960324830668E+04,  2.863617834489033E+04, -1.675038540843843E+04,
2454233.500000000, A.D. 2007-May-13 00:00:00.0000, -4.538684300220830E+04,  6.716848258802647E+04, -2.529501039450058E+04,
2454234.500000000, A.D. 2007-May-14 00:00:00.0000, -2.882239774107434E+04,  7.796011213759800E+04, -2.495939530099619E+04,
2454235.500000000, A.D. 2007-May-15 00:00:00.0000,  3.292578036815695E+03,  5.355875962375043E+04, -1.488236904615830E+04,
2454236.500000000, A.D. 2007-May-16 00:00:00.0000, -3.517369912228318E+04,  1.615440955709502E+04, -1.336619794132120E+04,
2454237.500000000, A.D. 2007-May-17 00:00:00.0000, -4.719138055181308E+04,  6.330670411275975E+04, -2.494551674393335E+04,
2454238.500000000, A.D. 2007-May-18 00:00:00.0000, -3.238456464794870E+04,  7.893750876231572E+04, -2.585945927589182E+04,
2454239.500000000, A.D. 2007-May-19 00:00:00.0000, -3.783136442381077E+03,  6.269681657585850E+04, -1.804787404846902E+04,
2454240.500000000, A.D. 2007-May-20 00:00:00.0000, -2.362003275157267E+04,  1.792035600270915E+03, -8.694791475226903E+03,
2454241.500000000, A.D. 2007-May-21 00:00:00.0000, -4.809948330188157E+04,  5.704989715934846E+04, -2.400237578510392E+04,
2454242.500000000, A.D. 2007-May-22 00:00:00.0000, -3.699452887263001E+04,  7.811327104796658E+04, -2.666477933130083E+04,
2454243.500000000, A.D. 2007-May-23 00:00:00.0000, -1.060877788068179E+04,  6.919676680354246E+04, -2.071121363392170E+04,
2454244.500000000, A.D. 2007-May-24 00:00:00.0000,  4.442596972947626E+03, -1.016487208498557E+04, -1.842344000958367E+03,
2454245.500000000, A.D. 2007-May-25 00:00:00.0000, -4.797399920774062E+04,  4.950571278440067E+04, -2.259558850780277E+04,
2454246.500000000, A.D. 2007-May-26 00:00:00.0000, -4.098141893915055E+04,  7.613997937363554E+04, -2.712229277402694E+04,
2454247.500000000, A.D. 2007-May-27 00:00:00.0000, -1.704188258756372E+04,  7.387390656061283E+04, -2.291972502321400E+04,
2454248.500000000, A.D. 2007-May-28 00:00:00.0000,  1.627262171426775E+04,  2.141047642700526E+04, -6.658553015736341E+03,
2454249.500000000, A.D. 2007-May-29 00:00:00.0000, -4.636284140609792E+04,  4.068929618981988E+04, -2.069015473996494E+04,
2454250.500000000, A.D. 2007-May-30 00:00:00.0000, -4.432653314729970E+04,  7.315559964708488E+04, -2.725485065733429E+04,
2454251.500000000, A.D. 2007-May-31 00:00:00.0000, -2.327693610738138E+04,  7.668107084194911E+04, -2.470339421282360E+04,
2454252.500000000, A.D. 2007-Jun-01 00:00:00.0000,  8.766672511260973E+03,  4.307663207898002E+04, -1.253195210436742E+04,
2454253.500000000, A.D. 2007-Jun-02 00:00:00.0000, -4.090490649639134E+04,  2.649864900077317E+04, -1.699403404399151E+04,
2454254.500000000, A.D. 2007-Jun-03 00:00:00.0000, -4.752267960361614E+04,  6.640937465924377E+04, -2.655359242681909E+04,
2454255.500000000, A.D. 2007-Jun-04 00:00:00.0000, -3.170148397786753E+04,  7.857828340455769E+04, -2.666679180157473E+04,
2454256.500000000, A.D. 2007-Jun-05 00:00:00.0000, -2.567130717476501E+03,  6.001951259216215E+04, -1.810719106374390E+04,
2454257.500000000, A.D. 2007-Jun-06 00:00:00.0000, -2.738254667020559E+04,  6.365882938848434E+03, -1.066403384699515E+04,
2454258.500000000, A.D. 2007-Jun-07 00:00:00.0000, -4.923967109200087E+04,  5.724290899295078E+04, -2.507033279977331E+04,
2454259.500000000, A.D. 2007-Jun-08 00:00:00.0000, -3.884941290054914E+04,  7.754106382665993E+04, -2.781431943427005E+04,
2454260.500000000, A.D. 2007-Jun-09 00:00:00.0000, -1.334567956733080E+04,  7.026852375242714E+04, -2.222170280326218E+04,
2454261.500000000, A.D. 2007-Jun-10 00:00:00.0000,  1.502273546886762E+04,  1.254106242628767E+03, -2.848167400792038E+03,
2454262.500000000, A.D. 2007-Jun-11 00:00:00.0000, -4.825398006231603E+04,  4.526095210889552E+04, -2.252636266561547E+04,
2454263.500000000, A.D. 2007-Jun-12 00:00:00.0000, -4.455033326899662E+04,  7.386918073824448E+04, -2.815394741859192E+04,
2454264.500000000, A.D. 2007-Jun-13 00:00:00.0000, -2.279452039532604E+04,  7.611225818140915E+04, -2.519354821866551E+04,
2454265.500000000, A.D. 2007-Jun-14 00:00:00.0000,  1.089734248144523E+04,  3.804505740405404E+04, -1.155480972416023E+04,
2454266.500000000, A.D. 2007-Jun-15 00:00:00.0000, -4.400175238371563E+04,  3.115767857944394E+04, -1.893021262485396E+04,
2454267.500000000, A.D. 2007-Jun-16 00:00:00.0000, -4.835570608817374E+04,  6.843647346137899E+04, -2.777442997017657E+04,
2454268.500000000, A.D. 2007-Jun-17 00:00:00.0000, -3.098110449271976E+04,  7.846449992146595E+04, -2.722718585319895E+04,
2454269.500000000, A.D. 2007-Jun-18 00:00:00.0000,  1.665081664412201E+02,  5.582261828229719E+04, -1.733342569359943E+04,
2454270.500000000, A.D. 2007-Jun-19 00:00:00.0000, -3.462643247716144E+04,  1.466472511380603E+04, -1.387459001521369E+04,
2454271.500000000, A.D. 2007-Jun-20 00:00:00.0000, -5.062720185164343E+04,  6.090163532864196E+04, -2.664696417265221E+04,
2454272.500000000, A.D. 2007-Jun-21 00:00:00.0000, -3.805418656653348E+04,  7.827245155739132E+04, -2.853523804624136E+04,
2454273.500000000, A.D. 2007-Jun-22 00:00:00.0000, -1.020136931173579E+04,  6.689056551025154E+04, -2.162799865885971E+04,
2454274.500000000, A.D. 2007-Jun-23 00:00:00.0000, -1.219582447881829E+04, -5.343669997058378E+03, -5.934706715287408E+03,
2454275.500000000, A.D. 2007-Jun-24 00:00:00.0000, -5.081583736860284E+04,  5.118854783624745E+04, -2.469846854544046E+04,
2454276.500000000, A.D. 2007-Jun-25 00:00:00.0000, -4.392409395593183E+04,  7.592584713873136E+04, -2.915820358372076E+04,
2454277.500000000, A.D. 2007-Jun-26 00:00:00.0000, -1.991440828324903E+04,  7.383678406783848E+04, -2.489558296339185E+04,
2454278.500000000, A.D. 2007-Jun-27 00:00:00.0000,  1.507124233364153E+04,  2.324635665853526E+04, -8.000990871975656E+03,
2454279.500000000, A.D. 2007-Jun-28 00:00:00.0000, -4.831186050703748E+04,  3.925868905729859E+04, -2.178361588506649E+04,
2454280.500000000, A.D. 2007-Jun-29 00:00:00.0000, -4.852162650411212E+04,  7.155044263425005E+04, -2.910045278149812E+04,
2454281.500000000, A.D. 2007-Jun-30 00:00:00.0000, -2.877584446774257E+04,  7.753905204896440E+04, -2.732525151518037E+04,
2454282.500000000, A.D. 2007-Jul-01 00:00:00.0000,  4.784430320651825E+03,  4.755412286240534E+04, -1.521800415372954E+04,
2454283.500000000, A.D. 2007-Jul-02 00:00:00.0000, -4.201821565504772E+04,  2.478890796852089E+04, -1.761741045763229E+04,
2454284.500000000, A.D. 2007-Jul-03 00:00:00.0000, -5.165322036208601E+04,  6.516122447816021E+04, -2.832748505211962E+04,
